LiveJournal,Stinger,0.689397,0.121941,0.115226,0.114307,0.114111,0.115112,0.113811,0.113381,0.112995,0.113518,0.112739,0.112359,0.112396,0.112551,0.1143,0.111785,0.111612,0.11128,0.111616,0.111166,0.110964,0.110624,0.110757,0.113588,0.110521,0.11021,0.110266,0.110077,0.110246,0.109642,0.110871,0.110145,0.109633,0.109417,0.112103,0.109097,0.10945,0.108969,0.109099,0.109231,0.108956,0.109757,0.108812,0.108513,0.108167,0.111136,0.108108,0.107999,0.107993,0.107896,0.10804,0.10764,0.108073,0.107678,0.107161,0.106982,0.109672,0.107097,0.106834,0.106741,0.106664,0.106701,0.1065,0.106623,0.106162,0.106103,0.105687,0.108564,0.105532,
LiveJournal,AdListShared,0.399764,0.056066,0.055939,0.055603,0.055522,0.055594,0.055203,0.055093,0.054866,0.05473,0.054549,0.054383,0.054208,0.054051,0.053915,0.053532,0.053653,0.053467,0.053328,0.053219,0.052929,0.052698,0.052691,0.052279,0.052318,0.052228,0.056171,0.051699,0.051573,0.051313,0.051069,0.0512,0.050576,0.050362,0.050122,0.04981,0.049468,0.049234,0.04841,0.05018,0.048292,0.047934,0.046766,0.049004,0.046254,0.04577,0.045311,0.045771,0.044595,0.044455,0.044107,0.044763,0.045312,0.043009,0.043761,0.042319,0.041961,0.042072,0.041662,0.040593,0.042678,0.03967,0.039073,0.038141,0.037711,0.036746,0.03565,0.034234,0.032709,
LiveJournal,AdListChunked,0.421954,0.058188,0.058231,0.058382,0.057467,0.057307,0.05705,0.057045,0.05689,0.056771,0.056658,0.056611,0.056517,0.056311,0.056144,0.0563,0.055761,0.055868,0.055721,0.055703,0.055423,0.055412,0.055289,0.055147,0.054866,0.055078,0.054736,0.054617,0.05495,0.05435,0.053984,0.053904,0.053643,0.053389,0.052971,0.053191,0.05258,0.052801,0.051808,0.051539,0.051007,0.050818,0.050507,0.049985,0.049318,0.049279,0.0489,0.047958,0.048084,0.047052,0.04709,0.047019,0.046597,0.046348,0.045832,0.044478,0.044168,0.043188,0.042941,0.043656,0.043086,0.041194,0.040579,0.04009,0.040293,0.038108,0.036865,0.035248,0.032113,
LiveJournal,DegAwareRHH,1.14544,0.166295,0.169313,0.166103,0.168341,0.166517,0.166074,0.165977,0.16622,0.16651,0.169172,0.167749,0.165824,0.166181,0.168353,0.166098,0.165955,0.16624,0.166019,0.166106,0.168643,0.166432,0.165745,0.166078,0.168768,0.165848,0.16603,0.16593,0.165926,0.165965,0.171489,0.168095,0.165774,0.166001,0.168144,0.16582,0.16619,0.16582,0.165921,0.165747,0.168605,0.167993,0.16598,0.165713,0.168575,0.166264,0.165801,0.165612,0.165667,0.165964,0.172098,0.167987,0.168512,0.165925,0.16789,0.165214,0.165771,0.165948,0.165776,0.165695,0.168569,0.165932,0.165818,0.16594,0.168222,0.166093,0.165774,0.165815,0.165214,
,
,
Wiki,batch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Wiki,CFH + adjList,0.103035,0.016772,0.016441,0.016109,0.016445,0.015577,0.015135,0.0148,0.014506,0.014125,0.013802,0.013402,0.013111,0.012726,0.012412,0.012051,0.011633,0.011249,0.010822,0.010403,0.009911,0.009512,0.008892,0.008344,0.010216,0.006979,0.006041,0.00457,0.002769,
Wiki,Stinger,0.188102,0.054129,0.051775,0.052117,0.051757,0.051535,0.051489,0.051346,0.051401,0.054174,0.051144,0.05148,0.051607,0.051406,0.05159,0.051147,0.051292,0.051643,0.051834,0.051494,0.051708,0.051728,0.051452,0.052098,0.054687,0.051835,0.051407,0.052031,0.045368,
Wiki,AdListShared,0.11346,0.018933,0.019154,0.019197,0.01917,0.019451,0.019455,0.019618,0.019316,0.020064,0.019498,0.019744,0.020087,0.019498,0.019777,0.019416,0.019131,0.018905,0.01939,0.018773,0.01886,0.018773,0.018552,0.018334,0.018195,0.017594,0.017253,0.016425,0.013321,
Wiki,AdListChunked,0.123133,0.02375,0.024321,0.024325,0.02454,0.024503,0.02383,0.024501,0.024702,0.024616,0.024882,0.024866,0.024504,0.02506,0.024382,0.02369,0.023648,0.023233,0.023032,0.022374,0.0221,0.021913,0.021927,0.021311,0.020909,0.020932,0.020171,0.018821,0.014848,
Wiki,DegAwareRHH,0.416106,0.086867,0.086215,0.086322,0.086207,0.086749,0.086509,0.086387,0.086645,0.086501,0.086551,0.086812,0.087045,0.086714,0.088288,0.088075,0.087274,0.087248,0.087175,0.087145,0.089403,0.087232,0.087419,0.087381,0.087283,0.08776,0.087299,0.087608,0.072044,
,
,
Talk,batch,1,2,3,4,5,6,
Talk,CFH + adjList,0.042218,0.00614,0.005625,0.005031,0.003751,0.002711,
Talk,Stinger,0.076035,0.013404,0.011506,0.011802,0.011871,0.004167,
Talk,AdListShared,0.048042,0.008627,0.008806,0.008545,0.008011,0.003367,
Talk,AdListChunked,0.058564,0.011289,0.010994,0.010325,0.009825,0.003195,
Talk,DegAwareRHH,0.144463,0.027955,0.02797,0.028022,0.028199,0.005528,
,
,
